시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
경기도,이천시,영창로,,경기도 이천시 창전동 171,541,1,N,N,37.28102263,127.4451998,4,4,11.6,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 171,542,1,N,N,37.28102263,127.4451998,4,4,11.6,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 171,543,1,N,N,37.28102263,127.4451998,4,4,11.6,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 171,544,1,N,N,37.28102263,127.4451998,4,4,11.6,Y,N,Y,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 486,545,1,N,N,37.28067496,127.4487965,4,4,11.2,Y,N,Y,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 486,546,1,N,N,37.28067496,127.4487965,4,4,11.2,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 486,547,1,N,N,37.28067496,127.4487965,3,4,11.2,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 486,548,1,Y,Y,37.28067496,127.4487965,2,4,7,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 486,549,1,Y,Y,37.28067496,127.4487965,2,4,7,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 486,550,1,N,N,37.28067496,127.4487965,2,4,10.8,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 53-8,551,1,N,N,37.28085113,127.4517039,2,8,12,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 안흥동 357-2,552,1,N,N,37.28102514,127.4531516,2,4,13.2,Y,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 안흥동 356-6,553,1,N,N,37.28093073,127.4538503,2,4,13.2,Y,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 안흥동 356-6,554,1,N,N,37.28093073,127.4538503,4,8,12.6,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 안흥동 354-9,555,1,N,N,37.28090637,127.4546013,5,8,12.6,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 안흥동 353-7,556,1,N,N,37.28106623,127.4556235,5,6,14.8,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 갈산동 662-2,557,1,N,Y,37.28186674,127.4588228,6,6,20.2,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 갈산동 662-2,558,1,N,Y,37.28186674,127.4588228,5,6,20.2,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 갈산동 662-2,559,1,N,N,37.28186674,127.4588228,4,8,15.8,Y,N,N,,,Y,Y,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 252,560,1,N,N,37.27890269,127.4458365,3,6,23.2,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 252,561,1,N,N,37.27890269,127.4458365,2,6,20.6,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 252,562,1,N,N,37.27890269,127.4458365,2,6,20.6,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 252,563,1,N,N,37.27890269,127.4458365,2,6,20.6,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 252,564,1,N,N,37.27890269,127.4458365,2,6,20.6,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 252,565,1,N,N,37.27890269,127.4458365,2,6,20.8,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 252,566,1,N,N,37.27890269,127.4458365,4,6,20.8,Y,N,Y,,,N,Y,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 252,567,1,N,N,37.27890269,127.4458365,4,6,20.8,Y,N,Y,,,N,Y,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 252,568,1,N,N,37.27890269,127.4458365,2,6,20.8,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 252,569,1,N,N,37.27890269,127.4458365,4,6,23.4,Y,N,Y,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 252,570,1,N,N,37.27890269,127.4458365,4,6,23.4,Y,N,Y,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 252,571,1,N,N,37.27890269,127.4458365,4,6,23.4,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 252,572,1,N,N,37.27890269,127.4458365,4,6,16.4,Y,N,Y,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 252,573,1,N,N,37.27890269,127.4458365,4,8,19,Y,N,Y,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 252,574,1,N,N,37.27890269,127.4458365,4,6,16.2,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 창전동 491,575,1,N,N,37.27771322,127.4485405,1,4,3.7,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 창전동 491,576,1,N,N,37.27771322,127.4485405,1,4,3.7,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 440,577,1,N,N,37.27632744,127.4490972,2,6,14.8,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 440,578,1,N,N,37.27632744,127.4490972,3,6,23.6,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 440,579,1,N,N,37.27632744,127.4490972,4,6,26.6,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 440,580,1,N,N,37.27632744,127.4490972,3,4,11,N,N,N,,,Y,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 441,581,1,N,N,37.27579723,127.4500962,2,4,7.8,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 중리동 441,582,1,N,N,37.27579723,127.4500962,2,4,7.8,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 창전동 491,583,1,N,N,37.27771322,127.4485405,2,4,6,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 창전동 491,584,1,N,N,37.27771322,127.4485405,2,4,6,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,중리천로,,경기도 이천시 창전동 491,585,1,N,N,37.27771322,127.4485405,1,4,4,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,남천로,,경기도 이천시 중리동 236,586,1,N,N,37.27757901,127.441596,2,6,6.8,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,남천로,,경기도 이천시 중리동 236,587,1,N,N,37.27757901,127.441596,2,6,6.8,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,남천로,,경기도 이천시 중리동 236,588,1,N,N,37.27757901,127.441596,2,6,6.8,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,남천로,,경기도 이천시 중리동 236,589,1,N,N,37.27757901,127.441596,2,6,6.8,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,남천로,,경기도 이천시 중리동 236,590,1,N,Y,37.27757901,127.441596,2,6,6.8,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,남천로,,경기도 이천시 중리동 236,591,1,N,Y,37.27757901,127.441596,2,6,6,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,남천로,,경기도 이천시 중리동 236,592,1,N,Y,37.27757901,127.441596,2,6,7,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,남천로,,경기도 이천시 중리동 236,593,1,N,Y,37.27757901,127.441596,2,6,7.2,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,남천로,,경기도 이천시 중리동 236,594,1,N,N,37.27757901,127.441596,2,4,8,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,남천로,,경기도 이천시 중리동 236,595,1,N,N,37.27757901,127.441596,2,6,9,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,남천로,,경기도 이천시 중리동 236,596,1,Y,N,37.27757901,127.441596,2,6,11.8,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,남천로,,경기도 이천시 중리동 438,597,1,Y,N,37.27657614,127.4483358,2,4,6.8,Y,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,남천로,,경기도 이천시 중리동 441,598,1,N,N,37.27579723,127.4500962,2,4,5.6,Y,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,부악로,,경기도 이천시 중리동 424,599,1,Y,N,37.2753156,127.4365184,5,6,19.4,Y,N,N,,,Y,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,부악로,,경기도 이천시 중리동 378,600,1,Y,N,37.27259463,127.4360211,7,6,22,Y,Y,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,부악로,,경기도 이천시 중리동 378,601,1,Y,N,37.27259463,127.4360211,7,6,22,Y,Y,Y,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,부악로,,경기도 이천시 증일동 산26-3,602,1,Y,N,37.27086697,127.4359709,8,8,26,Y,Y,N,,,N,Y,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,부악로,,경기도 이천시 증일동 산26-3,603,1,Y,N,37.27086697,127.4359709,7,8,22.4,Y,Y,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,부악로,,경기도 이천시 증일동 89-9,604,1,Y,N,37.26899789,127.4357177,7,6,22,Y,Y,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,부악로,,경기도 이천시 증일동 90-5,605,1,Y,N,37.26855248,127.4355275,5,8,14.8,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,구만리로,,경기도 이천시 증일동 89-9,606,1,Y,N,37.26899789,127.4357177,4,6,15,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,구만리로,,경기도 이천시 증일동 16-5,607,1,Y,N,37.26853326,127.4429333,7,8,22.8,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,구만리로,,경기도 이천시 증일동 16-5,608,1,Y,N,37.26853326,127.4429333,7,8,22.8,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,관고재로,,경기도 이천시 관고동 71,609,1,N,N,37.28271263,127.4360447,4,8,15.8,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,관고재로,,경기도 이천시 관고동 464-10,610,1,N,N,37.28208575,127.4345751,4,8,12,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,관고재로,,경기도 이천시 관고동 219-22,611,1,Y,N,37.28165399,127.4338286,4,8,12,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로2700번길,경기도 이천시 경충대로2700번길 7-5,경기도 이천시 관고동 466,612,1,N,N,37.27924591,127.4348949,2,4,6.4,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로2716번길,경기도 이천시 경충대로2700번길 7-5,경기도 이천시 관고동 466,613,1,N,N,37.27924591,127.4348949,2,4,9,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로2697번길,경기도 이천시 경충대로2700번길 7-5,경기도 이천시 관고동 466,614,1,N,N,37.27924591,127.4348949,2,6,10.8,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로2709번길,경기도 이천시 경충대로2700번길 7-5,경기도 이천시 관고동 466,615,1,N,N,37.27924591,127.4348949,2,4,7,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로2709번길,경기도 이천시 경충대로2700번길 7-5,경기도 이천시 관고동 466,616,1,N,N,37.27924591,127.4348949,2,6,7,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로2697번길,경기도 이천시 경충대로2700번길 7-5,경기도 이천시 관고동 466,617,1,N,N,37.27924591,127.4348949,2,6,7,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로,경기도 이천시 경충대로2700번길 7-5,경기도 이천시 관고동 466,618,1,N,N,37.27924591,127.4348949,1,4,7,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로2709번길,,경기도 이천시 관고동 233,619,1,N,N,37.27942961,127.4339533,3,4,8,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로2709번길,,경기도 이천시 관고동 239-1,620,1,N,N,37.27914465,127.4332112,3,6,15.2,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로2709번길,,경기도 이천시 관고동 251-1,621,1,N,N,37.2784121,127.430212,2,4,6.2,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로2709번길,,경기도 이천시 관고동 산60-5,622,1,N,N,37.2784457,127.4296098,2,6,6.2,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로2709번길,경기도 이천시 경충대로2709번길 104,경기도 이천시 관고동 354-3,623,1,N,N,37.27831853,127.4282821,2,4,6.2,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로2709번길,경기도 이천시 경충대로2709번길 104,경기도 이천시 관고동 354-3,624,1,N,N,37.27831853,127.4282821,2,8,7.8,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로2697번길,경기도 이천시 경충대로2697번길 306,경기도 이천시 관고동 485,625,1,N,N,37.27793778,127.4269268,2,4,6.2,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로2697번길,경기도 이천시 경충대로2709번길 185,경기도 이천시 관고동 378,626,1,N,N,37.28016467,127.4240483,2,6,6.2,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로2697번길,,경기도 이천시 관고동 421-5,627,1,N,N,37.27480177,127.4266232,2,6,6.8,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로2709번길,,경기도 이천시 관고동 388-3,628,1,N,N,37.27793995,127.4281022,2,8,6.8,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로2709번길,,경기도 이천시 관고동 256-3,629,1,N,N,37.27674869,127.4294605,3,8,12.8,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로26979번길,,경기도 이천시 관고동 341-3,630,1,N,N,37.276134,127.4296066,1,6,5,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로26979번길,,경기도 이천시 관고동 341-1,631,1,N,N,37.2762514,127.4297662,2,8,6.8,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로26979번길,,경기도 이천시 관고동 341-1,632,1,N,N,37.2762514,127.4297662,2,4,6.4,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로2687번길,,경기도 이천시 관고동 269-6,633,1,N,N,37.27821476,127.4346882,1,4,3.8,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대장로,,경기도 이천시 대월면 초지리 632-1,634,1,N,N,37.21808408,127.4944194,4,6,15.8,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대장로,,경기도 이천시 대월면 대대리 673,635,1,N,N,37.22431797,127.4806222,2,4,6.8,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대장로,,경기도 이천시 대월면 대대리 186-10,636,1,N,N,37.2213573,127.4822372,2,4,7.2,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대장로,,경기도 이천시 대월면 대대리 761,637,1,N,N,37.22114086,127.4778968,2,4,7.2,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대장로,,경기도 이천시 대포동 산50-1,638,1,N,N,37.21950048,127.4641882,3,4,10.8,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대장로,,경기도 이천시 대포동 255-9,639,1,N,N,37.21991561,127.4640217,2,4,29,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대장로,,경기도 이천시 대포동 산37-1,640,1,N,N,37.21541544,127.4576425,3,4,9.8,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대장로,,경기도 이천시 대포동 산21-1,641,1,N,N,37.21466095,127.4554229,2,4,6.8,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,아리역로,,경기도 이천시 창전동 476,642,1,N,N,37.28611557,127.4392286,2,4,7.2,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,현방로,,경기도 이천시 백사면 현방리 354-1,643,1,N,N,37.33901522,127.4913556,2,4,7.2,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 율현동 527,644,1,N,N,37.25770828,127.4450283,6,8,18.5,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 증포동 434,645,1,N,N,37.29451106,127.4563583,2,2,8,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,경기도 이천시 이섭대천로1311번길 18,경기도 이천시 증포동 375-11,646,1,N,N,37.28767543,127.4495088,2,2,9.4,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 송정동 341,647,1,N,N,37.29814392,127.4390429,3,3,16,N,N,N,,,Y,Y,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,갈산로,,경기도 이천시 갈산동 210-5,648,1,N,N,37.2877059,127.465611,2,4,7.5,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,남천로,,경기도 이천시 중리동 236,649,1,N,N,37.27756973,127.441596,2,2,6.5,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로,,경기도 이천시 신둔면 수광리 297-2,650,1,N,N,37.30704909,127.4024663,3,2.5,21.5,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 창전동 493,651,1,N,N,37.27877509,127.4503309,2,2,11.5,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,무촌로,,경기도 이천시 부발읍 마암리 25-4,652,1,N,N,37.28156829,127.4765231,2,3.5,9.5,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,부발중앙로,,경기도 이천시 부발읍 무촌리 128-8,653,1,N,N,37.278911,127.486611,2,4,6.5,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,경충대로,,경기도 이천시 사동리 524-2,654,1,N,N,37.242698,127.488494,2,4,8.5,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,청강가창로,,경기도 이천시 마장면 해월리 120-4,655,1,N,N,37.2129926,127.358506,2,4,11.5,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,지산로,,경기도 이천시 마장면 해월리 210-3,656,1,N,N,37.214218,127.354564,2,4,6.5,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,동산로,,경기도 이천시 호법면 단천리 840,657,1,N,N,37.21829932,127.4055117,2,4,6.5,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,동산로,,경기도 이천시 호법면 주박리 521,658,1,N,N,37.21400861,127.4177772,2,4,6.5,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대덕산로,,경기도 이천시 호법면 주미리 12,659,1,N,N,37.21691513,127.4261891,2,4,6.5,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,진상미로,,경기도 이천시 장록동 292-1,660,1,N,N,37.25315521,127.4575094,2,6,11.5,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 창전동 49-22,661,1,N,N,37.28304472,127.451889,2,4,6.5,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대월로,,경기도 이천시 대월면 사동리 산 45-2,662,1,N,N,37.23256661,127.4938266,0,2,18.35,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,부악로,,경기도 이천시 중리동 428-4,663,1,N,N,37.27384854,127.4357385,2,4,6.5,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
